recno,Seq,xpos,ypos,RAJ2000,DEJ2000,SE,isoArea,FKsap,e_FKsap,apcorr,KsR,FKsapD,e_FKsapD,apcorrD,FKsD,e_FKsD,FKsauto,R50,amaj,bmin,Rad,FKsall,e_FKsall,w_FKsall,Fu,e_Fu,w_Fu,FB,e_FB,w_FB,FV,e_FV,w_FV,FR,e_FR,w_FR,Fi,e_Fi,w_Fi,Fz,e_Fz,w_Fz,FJ1,e_FJ1,w_FJ1,FJ2,e_FJ2,w_FJ2,FJ3,e_FJ3,w_FJ3,FHs,e_FHs,w_FHs,FHl,e_FHl,w_FHl,FKs,e_FKs,w_FKs,FJ,e_FJ,w_FJ,FH,e_FH,w_FH,FK,e_FK,w_FK,FKsHI,e_FKsHI,w_FKsHI,F125W,e_F125W,w_F125W,F140W,e_F140W,w_F140W,F160W,e_F160W,w_F160W,F606W,e_F606W,w_F606W,F814W,e_F814W,w_F814W,FY,e_FY,w_FY,F3_6,e_F3_6,w_F3_6,F4_5,e_F4_5,w_F4_5,F5_8,e_F5_8,w_F5_8,F8_0,e_F8_0,w_F8_0,wminOpt,wminHST1,wminfs,wminjhk,wminHST2,wminIRAC,wminAll,Star,Nghb,Use,SNR,zspec,ra,dec
3004,3004,3794.263,960.107,34.2705078,-5.2766743,2,282.0,9.09671,0.07048,1.049474,2.335431,9.38269,0.07128,1.771907,16.62525,0.12629,20.24324,3.243,4.633,3.167,11.491,21.24475,0.37064,0.84,,,0.0,25.761996,0.01357,1.0,32.9850224,0.01676,1.0,34.47309168,0.02133,1.0,35.27058129,0.02185,1.0,37.23576,0.06037,1.0,34.94793456,0.15686,1.14,33.82290261,0.142,1.15,35.24723,0.16394,1.14,31.6507,0.27857,1.13,29.38416,0.28646,1.14,23.2876722,0.47922,1.16,36.39177,0.16769,1.0,32.88824,0.34131,1.0,22.23484,0.20499,1.07,,,0.0,35.4727,0.11437,0.91,,,0.0,32.6254,0.10835,0.88,34.32226152,0.11878,0.49,36.27363,0.11842,0.51,,,0.0,11.329481722,0.13883,1.14,7.55672,0.15684,1.1,3.0415061727,3.01483,1.0,-1.04343,4.50571,1.0,1.0,0.0,0.49,0.84,0.0,1.0,0.84,1,0,0,131.6392,,34.2705078,-5.2766743
3093,3093,3775.684,1005.485,34.271286,-5.2747836,3,490.0,50.95989,0.07007,1.058832,2.237798,53.92479,0.07086,1.771907,95.54972,0.12555,107.7016,3.006,3.772,3.313,10.605,114.038,0.33783,0.85,20.92656276,0.07602,1.0,20.38142232,0.013,1.0,26.54656195,0.01605,1.0,30.02846048,0.02044,1.0,34.42492368,0.02094,1.0,47.13564,0.05784,1.0,51.19081242,0.14768,1.18,76.00579812,0.1342,1.18,69.44684,0.15451,1.18,80.0196,0.26359,1.16,89.99969,0.27112,1.17,121.0954275,0.44448,1.24,80.34394,0.16069,1.0,89.53627,0.327,1.0,123.52007,0.19731,1.06,,,0.0,75.1463,0.10908,0.91,,,0.0,81.6641,0.10289,0.89,31.99413192,0.11272,0.5,42.95773,0.11363,0.51,,,0.0,173.35164197,0.12355,1.15,172.4996,0.14897,1.11,202.93976676,2.82088,1.0,219.73375,4.26441,1.0,1.0,0.0,0.5,0.85,0.0,1.0,0.85,0,0,1,761.0552,,34.271286,-5.2747836
3187,3187,3785.979,1016.836,34.2708549,-5.2743106,3,295.0,12.99478,0.07007,1.057087,2.595567,12.24306,0.07086,1.771907,21.69357,0.12555,31.90732,3.656,3.937,3.265,10.756,33.72882,0.34299,0.85,1.889261187,0.08817,1.0,2.422657656,0.01508,1.0,3.323451715,0.01862,1.0,4.905802448,0.02371,1.0,7.247118018,0.02429,1.0,9.67912,0.06709,1.0,10.92789498,0.17055,1.19,14.28972426,0.15431,1.2,15.88796,0.17925,1.18,20.2528,0.30582,1.16,23.87747,0.31448,1.17,35.48080605,0.5136,1.25,16.88718,0.18636,1.0,23.11894,0.37922,1.0,35.71138,0.22777,1.07,,,0.0,15.4862,0.12437,0.94,,,0.0,19.454,0.11543,0.95,4.0889352,0.13341,0.48,7.95582,0.13315,0.5,,,0.0,51.499404458,0.1377,1.13,41.29755,0.16396,1.1,48.79023534,3.15269,1.0,37.1649,4.6452,1.0,1.0,0.0,0.48,0.85,0.0,1.0,0.85,0,0,1,172.7897,,34.2708549,-5.2743106
3259,3259,3656.245,1009.866,34.2762833,-5.2746024,0,201.0,3.83317,0.06809,1.067025,2.710441,3.59208,0.06886,1.771907,6.36482,0.12201,9.73696,3.785,3.821,2.884,9.959,10.38957,0.30697,0.9,2.740028448,0.092,1.0,2.616908256,0.01576,1.0,2.93955035,0.01941,1.0,3.426066864,0.02478,1.0,4.821111393,0.02533,1.0,6.12121,0.07,1.0,6.168271594,0.17814,1.19,6.810749946,0.16182,1.19,9.1077,0.18706,1.18,8.0202,0.31873,1.16,8.24058,0.33138,1.15,11.62288515,0.54037,1.23,8.72645,0.19485,1.0,9.67672,0.3965,1.0,11.03819,0.23908,1.06,,,0.0,8.09779,0.12795,0.97,,,0.0,8.52087,0.12003,0.96,3.165499824,0.13814,0.49,5.37001,0.13776,0.51,,,0.0,11.007996637,0.12569,1.18,8.24531,0.14548,1.15,5.9263584936,2.85227,1.0,3.18968,4.54049,1.0,1.0,0.0,0.49,0.9,0.0,1.0,0.9,0,0,1,52.16569,,34.2762833,-5.2746024
3447,3447,3615.681,1075.97,34.2779808,-5.2718482,0,197.0,6.15918,0.06772,1.080152,2.352846,6.3652,0.06848,1.771907,11.27855,0.12134,13.41626,3.139,3.383,2.735,9.125,14.49161,0.27847,0.91,0.11437411878,0.07983,1.0,0.03882806388,0.01368,1.0,0.0875125007,0.01684,1.0,0.1860482144,0.02152,1.0,0.4559127195,0.02198,1.0,1.02769,0.06076,1.0,2.201627698,0.15207,1.23,2.789327394,0.13684,1.25,4.25404,0.16048,1.21,7.61315,0.27445,1.18,8.54957,0.2829,1.19,14.80615335,0.44996,1.34,3.64397,0.16918,1.0,8.53506,0.34416,1.0,15.83064,0.20846,1.05,,,0.0,4.02131,0.11246,0.94,,,0.0,6.93136,0.10445,0.95,0.2124880524,0.12115,0.48,0.63453,0.11983,0.51,,,0.0,30.038437011,0.1217,1.13,30.64778,0.14089,1.16,15.329359185,2.73851,1.0,19.70553,4.46948,1.0,1.0,0.0,0.48,0.91,0.0,1.0,0.91,0,0,1,92.95037,,34.2779808,-5.2718482
3477,3477,3638.483,1083.614,34.2770271,-5.2715292,0,254.0,8.80877,0.06809,1.067049,2.460928,8.6959,0.06886,1.771907,15.40832,0.12201,20.31561,3.389,3.462,3.182,9.957,21.67776,0.30691,0.9,3.01770774,0.08351,1.0,3.361509432,0.01431,1.0,4.269458875,0.01762,1.0,5.8574204,0.0225,1.0,9.166151778,0.023,1.0,11.67348,0.06355,1.0,12.40162672,0.15906,1.23,14.96265183,0.14371,1.24,15.7157,0.16788,1.21,16.804,0.28723,1.18,19.41109,0.29844,1.17,23.0158416,0.47071,1.34,17.2135,0.1769,1.0,19.12158,0.35985,1.0,23.58719,0.21801,1.05,,,0.0,15.4229,0.11759,0.94,,,0.0,17.4114,0.10921,0.95,4.869814662,0.12667,0.48,9.91401,0.12534,0.51,,,0.0,23.527269545,0.1261,1.11,16.82745,0.14702,1.13,12.770174904,2.80533,1.0,7.91937,4.51132,1.0,1.0,0.0,0.48,0.9,0.0,1.0,0.9,0,0,1,126.2856,,34.2770271,-5.2715292
3594,3594,3695.302,1109.511,34.2746506,-5.2704496,0,188.0,4.54201,0.06848,1.076673,2.477839,4.50765,0.06924,1.771907,7.98714,0.1227,10.4529,3.4,3.626,2.665,9.326,11.25436,0.28803,0.89,0.339252102,0.08412,1.0,0.6449209488,0.0144,1.0,0.979036632,0.01775,1.0,1.819560688,0.02265,1.0,2.818698519,0.02317,1.0,3.69944,0.06401,1.0,4.800049994,0.16016,1.23,5.526026163,0.14352,1.26,6.19883,0.16983,1.2,7.94963,0.28841,1.19,8.85513,0.29801,1.19,11.8833363,0.47599,1.33,5.80827,0.17799,1.0,9.5577,0.36201,1.0,12.42854,0.2184,1.06,9.80736,1.4474,0.04,6.11023,0.11532,0.99,,,0.0,7.72775,0.10819,0.98,1.502967348,0.12741,0.48,3.26928,0.12623,0.51,,,0.0,13.169023226,0.12611,1.1,10.06949,0.15208,1.11,8.4391240395,2.94781,1.0,9.33429,4.57189,1.0,1.0,0.0,0.48,0.89,0.0,1.0,0.89,0,0,1,65.09741,,34.2746506,-5.2704496
3678,3678,3615.944,1163.418,34.2779732,-5.2682042,3,403.0,14.18875,0.06809,1.046114,2.857631,12.70747,0.06886,1.771907,22.51646,0.12201,38.75888,4.047,4.317,3.621,11.861,40.54621,0.37065,0.9,14.13627231,0.09694,1.0,14.17850244,0.01661,1.0,24.6703828,0.02045,1.0,29.5849808,0.02613,1.0,27.61121622,0.0267,1.0,33.66927,0.07379,1.0,31.13468856,0.18478,1.23,31.885245,0.16665,1.24,36.56058,0.19672,1.19,35.599,0.33397,1.18,38.51805,0.34374,1.19,42.6223149,0.54526,1.35,36.2327,0.20537,1.0,40.82805,0.41763,1.0,43.50107,0.25302,1.05,41.4575,0.89602,0.14,34.7898,0.13235,1.0,,,0.0,37.0384,0.1241,0.99,26.1095112,0.14851,0.47,30.04146,0.14443,0.52,30.6579836,0.33399,0.08,23.903359779,0.1333,1.06,21.17103,0.1582,1.12,20.105643093,3.22842,1.0,17.66976,4.77861,1.0,1.0,0.0,0.47,0.9,0.08,1.0,0.9,0,0,1,184.5435,,34.2779732,-5.2682042
2465,2465,3059.104,805.458,34.3012695,-5.2831244,0,312.0,10.10591,0.07134,1.05822,2.492672,9.75835,0.07214,1.771907,17.2909,0.12783,23.80481,3.553,4.059,3.108,10.655,25.19072,0.3457,0.82,2.323035873,0.08382,1.0,2.724792912,0.01455,1.0,3.6711523,0.0178,1.0,6.512670944,0.02285,1.0,8.764790496,0.02313,1.0,10.75321,0.06418,1.0,13.26131218,0.17231,1.07,14.17810023,0.15974,1.02,15.80509,0.17937,1.08,18.9633,0.29668,1.1,20.38718,0.30653,1.12,27.71938305,0.54701,1.01,15.74326,0.18049,1.0,20.88369,0.36805,1.0,26.12499,0.21965,1.07,,,0.0,,,0.0,,,0.0,,,0.0,4.811979132,0.12608,0.5,9.12444,0.13092,0.48,,,0.0,23.192307356,0.14686,0.96,16.11696,0.16732,0.88,17.750314209,3.49306,1.0,19.24208,4.54056,1.0,1.0,0.0,0.48,0.82,0.0,1.0,0.82,0,0,1,135.2701,,34.3012695,-5.2831244
2451,2451,3123.101,787.185,34.2985916,-5.2838855,2,186.0,10.29422,0.07091,1.096697,1.974095,11.28779,0.0717,1.771907,20.00091,0.12705,18.52998,2.49,2.919,2.626,8.306,20.32178,0.26464,0.83,1.838364411,0.06646,1.0,5.066492292,0.01152,1.0,10.556812055,0.0141,1.0,15.64125088,0.01809,1.0,19.16562396,0.01832,1.0,22.87529,0.05083,1.0,24.1433242,0.13728,1.06,24.19643394,0.12681,1.02,28.01302,0.14265,1.07,27.6035,0.23529,1.1,26.91948,0.24428,1.11,22.4247483,0.4328,1.01,27.67276,0.14281,1.0,29.75797,0.29118,1.0,21.4723,0.17392,1.07,,,0.0,,,0.0,,,0.0,,,0.0,9.98306385,0.09973,0.5,20.16422,0.10248,0.49,,,0.0,10.1514008499,0.1328,0.9,6.89161,0.14919,0.9,3.9345413103,3.18287,1.0,16.11708,4.29123,1.0,1.0,0.0,0.49,0.83,0.0,1.0,0.83,1,0,0,157.4223,,34.2985916,-5.2838855
2396,2396,2999.568,838.692,34.3037605,-5.2817402,3,1247.0,100.6607,0.07178,1.022748,3.225206,92.86359,0.07258,1.771907,164.5457,0.12861,317.4307,4.672,6.527,4.183,15.676,324.6516,0.53252,0.81,0.901766445,0.10833,1.0,1.491687864,0.01884,1.0,3.814341985,0.02303,1.0,11.2194976,0.02958,1.0,22.72291707,0.02991,1.0,39.31249,0.08305,1.0,60.61635048,0.22915,1.01,73.45898343,0.20922,0.99,103.07346,0.23781,1.03,157.857,0.39237,1.05,205.65457,0.40118,1.09,350.208423,0.73064,0.95,97.67321,0.23374,1.0,199.83029,0.47669,1.0,352.62808,0.2842,1.07,,,0.0,,,0.0,,,0.0,,,0.0,6.816986196,0.16174,0.51,26.46008,0.16792,0.49,-4.584940064e-12,0.01158,,431.2434103,0.16902,0.99,313.73248,0.1905,0.89,372.02652438,3.86763,1.0,293.80005,4.99613,1.0,1.0,0.0,0.49,0.81,0.0,1.0,0.81,0,0,0,1279.4,,34.3037605,-5.2817402
2691,2691,3056.859,887.918,34.3013649,-5.2796884,0,447.0,18.23677,0.07091,1.046141,2.645007,17.08537,0.0717,1.771907,30.2737,0.12705,46.10889,3.79,4.482,3.486,11.858,48.23638,0.38586,0.83,14.08609239,0.08893,1.0,15.16117536,0.01545,1.0,24.8464716,0.01889,1.0,32.54834432,0.02426,1.0,30.55508148,0.02455,1.0,38.72731,0.06814,1.0,33.15260874,0.18174,1.08,33.630975,0.16282,1.1,41.87211,0.1879,1.11,40.8084,0.31193,1.12,42.90202,0.32495,1.12,49.78722075,0.55966,1.09,41.34347,0.19158,1.0,45.82262,0.39063,1.0,51.14444,0.2329,1.07,,,0.0,,,0.0,,,0.0,,,0.0,24.5026185,0.13409,0.5,31.60835,0.13773,0.49,,,0.0,30.40449221,0.15383,1.0,27.36135,0.17347,0.9,21.905344791,3.42335,1.0,48.09941,4.582,1.0,1.0,0.0,0.49,0.83,0.0,1.0,0.83,0,0,1,238.2768,,34.3013649,-5.2796884
2701,2701,3033.326,865.389,34.3023491,-5.2806273,3,190.0,4.82947,0.07091,1.075292,2.416057,4.57042,0.0717,1.771907,8.09836,0.12705,10.85125,3.428,3.336,2.951,9.413,11.66826,0.30119,0.83,0.247430529,0.0812,1.0,0.3575845656,0.01411,1.0,0.6996270875,0.01725,1.0,1.0221647616,0.02216,1.0,1.188225927,0.02242,1.0,1.43039,0.06223,1.0,1.529101312,0.16678,1.07,2.21759055,0.15009,1.08,3.00483,0.17318,1.09,6.89524,0.28606,1.11,7.44497,0.29669,1.12,12.06615195,0.52323,1.04,3.23073,0.17504,1.0,7.61117,0.35694,1.0,12.14456,0.21281,1.07,,,0.0,,,0.0,,,0.0,,,0.0,0.921628344,0.12124,0.51,1.58064,0.1271,0.48,,,0.0,23.786194246,0.15021,1.01,31.60716,0.16779,0.89,37.225599189,3.45415,1.0,31.32596,4.62222,1.0,1.0,0.0,0.48,0.83,0.0,1.0,0.83,0,0,1,63.7402,,34.3023491,-5.2806273
2653,2653,3164.951,867.657,34.2968407,-5.2805319,2,351.0,20.18013,0.07048,1.065816,2.220191,20.51735,0.07128,1.771907,36.35484,0.12629,42.03705,3.065,3.438,3.265,10.051,44.80375,0.32089,0.84,0.2293324752,0.0748,1.0,0.2932030872,0.01296,1.0,0.7287522605,0.01585,1.0,2.00212856,0.02036,1.0,4.063295082,0.02063,1.0,6.38329,0.0572,1.0,8.87850777,0.15283,1.08,11.47057569,0.13782,1.09,15.21337,0.15831,1.1,22.3668,0.26364,1.11,28.27064,0.27361,1.12,47.1332565,0.47804,1.05,14.71521,0.16058,1.0,27.569,0.32733,1.0,48.12672,0.19544,1.07,,,0.0,,,0.0,,,0.0,,,0.0,1.05075759,0.11136,0.51,4.40864,0.11537,0.49,,,0.0,71.851453742,0.14435,0.95,56.51731,0.16164,0.92,62.304023844,3.14553,1.0,72.37522,4.53403,1.0,1.0,0.0,0.49,0.84,0.0,1.0,0.84,0,0,1,287.8586,,34.2968407,-5.2805319
3068,3068,2960.678,969.626,34.3053894,-5.2762842,2,348.0,5.75861,0.07048,1.040285,3.4994,4.50208,0.07128,1.771907,7.97726,0.12629,19.37129,4.967,4.602,3.823,12.583,20.15167,0.40937,0.84,2.937343062,0.11745,1.0,3.005644572,0.02044,1.0,3.807332625,0.02498,1.0,5.3043648,0.03211,1.0,8.669819508,0.03246,1.0,11.04785,0.09016,1.0,11.7259898,0.26277,0.9,12.92990328,0.24671,0.83,15.46158,0.27354,0.92,15.8342,0.46472,0.88,17.09088,0.46231,0.96,23.28884205,0.85043,0.83,15.68171,0.25377,1.0,18.37171,0.5175,1.0,21.40316,0.30798,1.07,,,0.0,14.5763,0.17427,0.9,,,0.0,16.3704,0.16169,0.9,4.63545732,0.17405,0.52,9.33286,0.18468,0.48,,,0.0,20.482619128,0.15371,1.07,14.52606,0.19029,0.9,14.208249693,3.72546,1.0,15.23929,5.11339,1.0,1.0,0.0,0.48,0.84,0.0,1.0,0.84,0,0,1,63.16417,,34.3053894,-5.2762842
3306,3306,2949.741,1034.941,34.3058472,-5.2735629,0,232.0,6.14516,0.07007,1.065552,2.607182,5.727,0.07086,1.771907,10.14771,0.12555,15.03591,3.668,3.485,3.233,10.07,16.02154,0.31963,0.85,0.2831017956,0.08749,1.0,0.4613658876,0.01523,1.0,0.6574683515,0.01861,1.0,0.8396486496,0.02392,1.0,1.034295255,0.02419,1.0,1.90088,0.06718,1.0,2.405310838,0.19786,0.88,2.909259045,0.18804,0.79,5.04535,0.211,0.86,7.81371,0.35659,0.83,9.10462,0.35134,0.92,17.60443455,0.6543,0.78,4.32686,0.18905,1.0,9.00117,0.3855,1.0,17.10413,0.23036,1.06,,,0.0,4.66773,0.12756,0.92,,,0.0,8.16106,0.11988,0.9,1.221805776,0.13086,0.51,1.32632,0.13638,0.49,,,0.0,29.86124845,0.12918,1.08,38.50999,0.16196,0.91,47.388075744,3.09001,1.0,42.60956,4.45287,1.0,1.0,0.0,0.49,0.85,0.0,1.0,0.85,0,0,1,80.8267,,34.3058472,-5.2735629
2604,2604,3200.559,928.315,34.2953529,-5.2780042,2,1756.0,588.622,0.07007,1.043597,2.032262,639.7961,0.07086,1.771907,1133.659,0.12555,1146.261,2.715,4.13,3.978,12.16,1196.234,0.38964,0.86,223.0215822,0.06851,1.0,254.1066552,0.01186,1.0,267.7821275,0.01451,1.0,266.1457792,0.01864,1.0,277.2507549,0.01889,1.0,801.76976,0.05238,1.0,1587.798432,0.13984,1.08,1567.799037,0.13031,1.02,1782.72364,0.14371,1.12,1739.21,0.24269,1.1,1685.3555,0.25055,1.12,1320.33525,0.42993,1.09,1809.65291,0.14693,1.0,1904.76793,0.29943,1.0,1259.68235,0.18047,1.05,,,0.0,,,0.0,,,0.0,,,0.0,905.023611,0.10301,0.5,1414.71721,0.1057,0.49,,,0.0,520.45445549,0.13666,0.98,344.5009,0.15889,0.94,235.71811986,2.90454,1.0,116.3065,4.45072,1.0,1.0,0.0,0.49,0.86,0.0,1.0,0.85,1,0,0,9029.616,,34.2953529,-5.2780042
3276,3276,3180.441,1027.719,34.296196,-5.2738619,3,356.0,9.68674,0.06926,1.047506,2.757329,8.94591,0.07004,1.771907,15.85132,0.1241,25.49821,3.934,4.883,3.117,11.704,26.70952,0.37154,0.87,0.7972027566,0.09292,1.0,0.8696179512,0.01609,1.0,0.9233346585,0.01968,1.0,1.554632304,0.02529,1.0,2.400939933,0.02564,1.0,4.25281,0.07108,1.0,6.74996212,0.18131,1.18,8.137350711,0.16247,1.2,10.48684,0.19025,1.18,16.8014,0.31943,1.17,17.3584,0.33359,1.16,27.0101349,0.53941,1.28,10.17594,0.19935,1.0,17.94408,0.40623,1.0,28.94814,0.24464,1.05,,,0.0,9.7443,0.13072,0.97,,,0.0,16.1504,0.12243,0.96,1.17162912,0.137,0.52,2.77584,0.1438,0.49,,,0.0,51.184990693,0.1509,1.05,56.33542,0.17157,0.93,36.360398046,3.13919,1.0,42.41641,4.86539,1.0,1.0,0.0,0.49,0.87,0.0,1.0,0.87,0,0,1,127.7328,,34.296196,-5.2738619
3440,3440,3015.545,1071.297,34.3030968,-5.2720475,0,290.0,4.94146,0.06809,1.044625,3.40133,4.31425,0.06886,1.771907,7.64446,0.12201,16.08953,4.829,5.246,3.068,12.035,16.80753,0.37662,0.9,2.92669263,0.11428,1.0,3.386913156,0.01986,1.0,4.651426255,0.02427,1.0,7.544061408,0.03121,1.0,9.456860679,0.03157,1.0,10.46178,0.08766,1.0,12.69604238,0.22406,1.17,11.62882098,0.19845,1.21,13.52658,0.23601,1.17,14.1644,0.39774,1.14,14.8899,0.41261,1.14,18.5699862,0.67169,1.26,14.06959,0.24638,1.0,17.01735,0.50231,1.0,17.53676,0.30176,1.05,,,0.0,13.3081,0.15977,0.99,,,0.0,15.3598,0.15104,0.96,5.59066284,0.16897,0.52,10.0545,0.17792,0.49,,,0.0,14.431139457,0.14925,1.09,11.83583,0.1855,0.91,-3.695636403,3.51074,1.0,-3.32446,5.03259,1.0,1.0,0.0,0.49,0.9,0.0,1.0,0.9,0,0,1,62.65349,,34.3030968,-5.2720475
3177,3177,3150.613,1045.945,34.2974434,-5.2731028,2,996.0,260.2228,0.06966,1.055667,2.074973,288.9679,0.07044,1.771907,512.0244,0.12482,511.4827,2.669,3.641,3.614,10.882,539.9554,0.34532,0.86,2.444402154,0.06989,1.0,10.449204408,0.01211,1.0,34.97638585,0.01481,1.0,73.44671536,0.01903,1.0,154.2484188,0.01929,1.0,359.98073,0.05349,1.0,491.4550714,0.13524,1.2,535.435929,0.1211,1.22,638.09418,0.14202,1.2,625.459,0.24026,1.17,659.40214,0.2497,1.17,572.973387,0.4077,1.27,647.69086,0.15007,1.0,721.61434,0.30581,1.0,580.27923,0.18496,1.04,,,0.0,621.822,0.09731,0.99,651.157,0.19946,0.79,675.222,0.09208,0.96,41.46129864,0.10308,0.52,265.2278,0.1083,0.49,,,0.0,306.3379016,0.13396,1.05,215.38937,0.15018,0.93,153.1754424,2.78852,1.0,74.47621,4.29335,1.0,1.0,0.0,0.49,0.86,0.0,1.0,0.86,1,0,0,4102.203,,34.2974434,-5.2731028
3483,3483,3165.746,1110.905,34.2968102,-5.2703958,3,355.0,9.18395,0.06926,1.046099,2.869696,8.59095,0.07004,1.771907,15.22236,0.1241,25.19375,4.088,4.832,3.236,11.863,26.35515,0.37705,0.87,5.596174767,0.09669,1.0,6.393822876,0.01674,1.0,12.6091548,0.02048,1.0,15.88700736,0.02632,1.0,16.65787599,0.02668,1.0,19.40492,0.07399,1.0,19.01786688,0.18478,1.23,19.62847467,0.16599,1.24,22.3755,0.19575,1.21,22.2876,0.33134,1.18,23.91904,0.34239,1.19,26.4477561,0.5474,1.35,22.51617,0.20742,1.0,25.75995,0.42261,1.0,27.94924,0.25561,1.04,26.80332,1.66237,0.04,21.344,0.13281,1.01,22.7426,0.25368,0.92,23.4345,0.12575,0.98,12.74913606,0.10426,0.97,17.52782,0.10714,0.96,,,0.0,15.132271234,0.15052,1.08,12.7559,0.17368,0.94,2.6453202696,3.12456,1.0,15.72896,4.93638,1.0,1.0,0.0,0.96,0.87,0.0,1.0,0.87,0,0,1,122.6645,,34.2968102,-5.2703958
3406,3406,3094.022,1092.676,34.2998123,-5.2711558,0,570.0,25.46676,0.06886,1.036854,3.205745,22.95996,0.06964,1.771907,40.68291,0.12339,78.73812,4.61,5.481,3.46,13.064,81.63995,0.41686,0.88,0.3572784702,0.10787,1.0,0.8047505664,0.01871,1.0,1.630819495,0.02287,1.0,3.563075584,0.02941,1.0,6.303184461,0.02978,1.0,10.22998,0.08264,1.0,14.6236434,0.2062,1.23,18.32369553,0.18511,1.24,24.90731,0.21869,1.21,38.9934,0.36776,1.19,50.91681,0.38325,1.18,84.3974457,0.61153,1.35,23.90032,0.23195,1.0,49.85843,0.47275,1.0,88.09046,0.28428,1.05,,,0.0,22.7729,0.14941,1.0,26.4462,0.36715,0.55,39.136,0.14138,0.97,2.548240806,0.15917,0.52,7.34348,0.1676,0.49,,,0.0,113.91761333,0.1571,1.11,86.34632,0.17964,0.93,82.701871245,3.32954,1.0,67.43414,5.06721,1.0,1.0,0.0,0.49,0.88,0.0,1.0,0.88,0,0,1,329.7089,,34.2998123,-5.2711558
3301,3301,2892.531,1019.982,34.3082428,-5.2741866,0,182.0,2.04694,0.07134,1.063749,3.199386,1.69483,0.07214,1.771907,3.00309,0.12783,6.15649,4.519,3.648,3.172,10.205,6.54896,0.33008,0.82,0.7927992126,0.10726,1.0,1.273421844,0.01869,1.0,1.701896115,0.02284,1.0,1.808991296,0.02935,1.0,1.825926102,0.02966,1.0,2.16335,0.08243,1.0,1.917246352,0.274,0.69,2.557997631,0.26226,0.61,4.51939,0.29125,0.68,4.98571,0.49379,0.65,5.72011,0.49325,0.7,7.64143893,0.90806,0.61,3.99456,0.23217,1.0,5.95658,0.47348,1.0,7.40474,0.28147,1.07,,,0.0,3.69956,0.15699,0.92,,,0.0,5.74938,0.14575,0.92,1.750078974,0.16061,0.51,1.82935,0.16743,0.49,,,0.0,7.908377106,0.15193,1.09,8.81756,0.185,0.92,7.1817495951,3.77074,1.0,13.55772,5.2582,1.0,1.0,0.0,0.49,0.82,0.0,1.0,0.82,0,0,1,23.49373,1.123,34.3082428,-5.2741866
3374,3374,2764.817,1083.852,34.3135872,-5.2715259,0,661.0,92.20856,0.07134,1.057581,2.179595,100.2661,0.07214,1.771907,177.6621,0.12783,190.0349,2.844,3.634,3.508,10.711,200.9774,0.34555,0.83,2.608702989,0.07293,1.0,6.710076288,0.01273,1.0,18.9558311,0.01557,1.0,38.42745216,0.01999,1.0,88.73844336,0.0202,1.0,153.51871,0.05615,1.0,192.3229738,0.236,0.43,217.6863696,0.21433,0.42,246.95237,0.24173,0.46,255.045,0.408,0.44,262.47733,0.40736,0.47,243.696771,0.73784,0.43,245.92396,0.15836,1.0,278.96105,0.32293,1.0,220.95907,0.19169,1.07,,,0.0,228.182,0.10351,0.98,,,0.0,256.195,0.09609,0.98,21.80194614,0.11039,0.5,110.50164,0.11434,0.49,,,0.0,114.31859877,0.12431,1.11,84.2876,0.15224,0.96,69.485920146,3.16662,1.0,35.40277,4.10953,1.0,1.0,0.0,0.49,0.83,0.0,1.0,0.82,1,0,0,1389.886,,34.3135872,-5.2715259
3527,3527,2696.576,1139.687,34.3164444,-5.2691994,0,434.0,10.50391,0.07178,1.03751,3.228877,9.60557,0.07258,1.771907,17.02017,0.12861,32.68966,4.567,5.994,3.117,12.967,33.91584,0.43093,0.81,4.394007255,0.10796,1.0,4.823091252,0.01885,1.0,5.971237455,0.02306,1.0,10.205529552,0.02961,1.0,13.86405783,0.02991,1.0,15.93545,0.08317,1.0,18.20003412,0.31173,0.54,22.36352013,0.25662,0.64,21.87622,0.32793,0.55,27.268,0.54513,0.54,30.96292,0.56596,0.53,36.38201595,0.89653,0.64,22.14371,0.23469,1.0,29.26394,0.47849,1.0,37.72512,0.28383,1.07,37.37262,1.05251,0.13,22.1731,0.15246,0.99,,,0.0,25.9152,0.14379,0.96,7.575992166,0.11494,1.01,14.34632,0.11874,1.0,17.40608752,0.36536,0.09,35.950986042,0.15306,1.13,26.07263,0.19317,0.95,24.832293033,3.58257,1.0,31.86218,4.9019,1.0,1.0,0.0,1.0,0.81,0.09,1.0,0.81,0,0,1,132.3378,,34.3164444,-5.2691994
